item_id|title|category|content|link|date|photo_link
6_20210808_11|新北：8／10起開放游泳池、足球場|政治|父親節好消息！新北市今（8）日新增1例本土確診，創下5月份三級警戒以來的最低紀錄。針對目前的疫情發展，新北市長侯友宜宣布，新北市8月10日起有條件開放游泳池和足球場，但淋浴間、戲水池、冷熱水池、SPA、烤箱、蒸氣室等6種場所仍不開放。▼ 侯友宜宣布，新北市8月10日起有條件開放游泳池和足球場。針對新北市的解封情形，侯友宜今日下午於防疫應變會議會後記者會上公布，8月10日起有條件開放游泳池和足球場，但淋浴間、戲水池、冷熱水池、SPA、烤箱、蒸氣室等6種場所仍不開放。侯友宜特別提醒，相關的防疫措施需依照中央指引落實辦理，泳池採預約制或人員造冊，民眾在非游泳期間必須全程配戴口罩。中央流行疫情指揮中心稍早說明，國內新增7例新冠肺炎確定病例，分別為4例本土及3例境外移入；另確診個案中新增3例死亡。指揮中心表示，今日新增之4例本土病例（其中2例為居家隔離期間或期滿檢驗陽性者），為3例男性、1例女性，年齡介於20多歲至50多歲，發病日均為今（2021）年8月6日。個案分布為台北市2例、新北市及桃園市各1例；其中3例為已知感染源、1例疫調中，將持續進行疫情調查，以釐清感染源。 國內今日新增4例本土確診，同樣創三級警戒以來新低。 |https://www.setn.com/News.aspx?NewsID=979334&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_12|新北確診＋1創新低 侯：第三度見零|政治|父親節好消息！新北市今（8）日新增1例本土確診，創下5月份三級警戒以來的最低紀錄。針對目前的疫情發展，新北市長侯友宜說明，該案住在三重區，為居家隔離期間的陰轉陽，因此新北實際上沒有新增的個案。▼ 侯友宜說明新北市的最新疫情發展。針對新北市的疫情發展，侯友宜今日下午於防疫應變會議會後記者會上公佈，新北增加1例本土確診，該案住在三重區，為居家隔離期間的陰轉陽，因此新北實際上沒有新增的個案。侯友宜指出，儘管前幾天出現群聚案，但經過處理後，目前的疫情都是穩穩控制，新北自三級警戒以來已三度見到「零新增個案」，盼持續穩定控制疫情。 中央流行疫情指揮中心稍早說明，國內新增7例新冠肺炎確定病例，分別為4例本土及3例境外移入；另確診個案中新增3例死亡。指揮中心表示，今日新增之4例本土病例（其中2例為居家隔離期間或期滿檢驗陽性者），為3例男性、1例女性，年齡介於20多歲至50多歲，發病日均為今（2021）年8月6日。個案分布為台北市2例、新北市及桃園市各1例；其中3例為已知感染源、1例疫調中，將持續進行疫情調查，以釐清感染源。 國內今日新增4例本土確診，同樣創三級警戒以來新低。|https://www.setn.com/News.aspx?NewsID=979337&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_13|這也有人信？網傳政府用吹箭逼打高端|政治|記者莊惠琪、葛子綱／台北報導臉書上又出現關於高端疫苗的假消息，LINE群組「討伐民進黨」裡面的成員轉發一張對話截圖，警告大家 ，「蔡政府打算用吹箭強制人民打高端，大家請保護好自己的脖子跟手臂」，超扯謠言在網路上引發討論；而行政院長蘇貞昌今（8）日一早在臉書宣布，政府採購的10萬劑莫德納疫苗，凌晨從盧森堡起飛，預計下午三點多就會抵達桃園機場。.88%。幾箱疫苗準備上華航貨機，行政院長蘇貞昌8日一早在臉書宣布，政府採購的10萬劑莫德納疫苗，8日凌晨從盧森堡起飛。貼文中也提到，台灣疫苗覆蓋率從5月16日的不到1％，到目前已經達到36.88%，有超過910萬人已接種。。而日前指揮中心宣布開放AZ混打疫苗，目前我國莫德納疫苗存量還有67.3萬劑，這次開放第五輪以及第一線人員混打後，將剩下10.8萬劑，補貨10萬劑，供第二劑跟混打使用，算是及時雨。不過關於疫苗，網路上又出現假消息LINE群組「討伐民進黨」裡的成員轉發一張對話截圖，有民眾說「我爸媽每次在那裡跟我姐說，她以後可能會被強迫打高端，我都在想，蔡英文是會派海豹部隊來我家嗎」，另一人回應「好好笑，可能用吹箭吧，走在路上突然被射中」。結果轉傳這張群組的民眾，警告其他成員「已有傳言，蔡政府打算用吹箭強迫人民打高端，請大家保護好自己的脖子跟手臂」。。民眾：「會相信的人也很奇怪，要黑也黑得有質感一點吧。」「應該不會用這種這麼…因為你自己有選擇權，你不要打就好啦。」「因為現在是民主的時代，應該不太可能會這樣吧，對啊，感覺又不是共產國家。」這則假消息在網路上瘋狂轉傳，還有人KUSO畫出Q版總統蔡英文吹箭；但親藍網紅比特王則發文怒斥，這是企圖營造韓粉等於智商不高的印象。誇大假消息掀起論戰，但重點還是要繼續衝疫苗涵蓋率。 看更多 新冠肺炎（COVID-19）疫情 最新報導： https://bit.ly/37gsay1★ 三立新聞網提醒您：防範新冠肺炎，應使用肥皂勤洗手，搭乘大眾運輸或無法保持社交距離時，務必戴上口罩！回國若身體不適請主動通報，14天內出現疑似症狀請先撥打防疫專線，並戴上口罩儘速就醫，務必告知醫師旅遊史。※ 免付費防疫專線：1922、0800-001922看更多 新冠肺炎（COVID-19）疫情 最新報導： https://bit.ly/37gsay1★ 三立新聞網提醒您：疫苗接種與猝死關聯尚無定論|https://www.setn.com/News.aspx?NewsID=979305&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_14|體育署長張少熙將功贖罪？蘇揆回應了|政治|東奧選手坐經濟艙、官員坐商務艙一事惹議，導致體育署長張少熙請辭以示負責，不過，行政院長蘇貞昌指示待奧運結束後，一併檢討處理。如果東奧已告一段落，對於張少熙去留問題，蘇貞昌今（8）日表示，百密難免一疏，這次為了防疫把整部飛機包起來，但官員擠進去坐商務艙觀感不好，也沒有事先溝通，回來後就整體情況會好好檢討。。台灣選手在東京奧運表現亮眼，累計已奪下12面獎牌，創史上最佳紀錄，因東奧選手搭乘經濟艙引發爭議而提出辭呈的體育署長張少熙，是否因此「將功贖罪」也引發關注。蘇貞昌今日下午視察高鐵苗栗段邊坡滑動搶修情形前受訪表示，這一次東京奧運表現非常亮麗，是選手、教練、培訓人員等多年的努力，政府也不斷投入資源，讓選手有更好的訓練環境，這一次的成績讓我們更自信，能有實力揚眉國際，「不會像某些國家贏也罵輸也罵、怪地主怪裁判，台灣民眾水準越來越高。」至於張少熙去留問題，蘇貞昌表示，百密難免一疏，這次代表團為了防疫把整部飛機包起來，但官員擠進去坐商務艙不僅觀感不好，也沒有事先溝通跟報告，回來後會就整體情況好好檢討。|https://www.setn.com/News.aspx?NewsID=979344&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_15|五倍券要來了 蘇揆：一定有刺激效用|政治|新冠肺炎（COVID-19）疫情衝擊內需產業，為了提振經濟，行政院證實，朝向「振興五倍券」的方向在規劃中，行政院長蘇貞昌今（8）日表示，發三倍券或五倍券之所以比現金好，在於現金不可能限期使用，甚至會被存起來，還有很多商家甚至地方政府都還會加碼，創造更大的經濟效益，所以才想用發行三倍券或五倍券來讓這次受衝擊的產業，像是餐飲，夜市，零售及百貨，達到刺激效果。，朝向「振興五倍券」的方向在規劃中行政院正在規劃「振興五倍券」，不過在野黨甚至是民進黨立委都質疑應該發放現金，行政院明天將會和黨籍立委溝通。另外，審計部也打臉去年發行三倍券，並未如政府所說的有達到千億的效益。對此，蘇貞昌下午視察高鐵苗栗段邊坡滑動搶修情形前受訪時表示，發三倍券或五倍券之所以比現金好，是因為限期使用，現金就不可能限期使用，甚至會被存起來；而三倍券五倍券好處就是很多商家，甚至於很多地方政府都還加碼，甚至於到加油站去都還可以有折扣。蘇貞昌並表示，為了幫忙中低收入戶，政府還把一千元先撥入帳戶，讓他直接去領五千元，這也減輕弱勢朋友的負擔，所以去年台灣2300萬人，每100人就有98多個人領，而且如期用完，所以政府才想利用發三倍券五倍券，來讓這次受衝擊的內需產業，且對餐飲，夜市，零售，百貨，一定會有刺激效用。|https://www.setn.com/News.aspx?NewsID=979328&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_16|新／北市公布1足跡 遍及5捷運站|政治|北市衛生局稍早公布1例確診足跡，案15875為新北市個案，於8/6確診，初判可能感染源尚待釐清，個案曾搭乘的捷運已完成清消。北市衛生局表示，案15875為新北市個案，8月6日確診，感染源尚待釐清，曾在7月28日至30日，以及8月2日至5日，早上8時至8時20分，搭乘捷運中和新蘆線自頂溪站至古亭站，並轉成松山新店線至南京復興站。該案8月5日下午3時30分至4時05分，搭乘捷運淡水信義線自大安站到東門站，轉乘中和新蘆線至頂溪站。衛生局表示，個案曾搭乘的捷運均已完成清消。|https://www.setn.com/News.aspx?NewsID=979308&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_17|柯文哲：我從政，依然讓我爸不以為然|政治|今（8）天是父親節，不少政治人物都貼出自己跟父親的合照，台北市長柯文哲今天午間也貼出一張他兒時的照片，他說，這幾年父子間的互動很少，「但我知道父親對我的關懷，也知道我從政，依然讓他不以為然」。柯文哲說，他的父親是一個很沈默的人、不苟言笑，以前他的話就不多，這幾年隨著聽力減損，話愈說愈少。（左一）「我的工作時間長，回新竹老家的時間也愈來愈短。往往只有父母親的生日、過年才會抽空回家一趟，餐桌上幾乎都是媽媽在說話，父子間的互動很少。但我知道父親對我的關懷，也知道我從政，依然讓他不以為然」。柯文哲透露，2014年，參選台北市長時，爸爸特地跑到台大醫院找他，拜託他當醫生就好，千萬不要強出頭。「當了五十多年孝順的兒子，只有那一次我沒有聽爸爸的話。儘管他的心裡還是期待兒子安穩的在台大醫院當個醫生，但當我真的參選下去，他還是靜靜的在每一個場合支持我」。「父親節這一天，我沒有回去新竹，很多沒說出口的話，就用文字傳達吧！」柯文哲感性地寫道，「謝謝我的父親，謝謝您願意做柯文哲最大的靠山，願您身體康健！父親節快樂！也祝福天下所有孩子的父親，父親節快樂！」 |https://www.setn.com/News.aspx?NewsID=979292&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_18|120台商逃出印尼 包機抵台時間曝|政治|印尼當地疫情在5月開齋節過後快速蔓延，確診人數飆高，由於台灣印尼航線已暫停直飛班機，印尼僑界原本預計協調巴澤航空在7月28日以包機載旅居印尼的我國僑民返台，不料班機調度不及，巴澤航空取消原規劃的包機，所幸在印尼台商總會與印尼熱心的台商安排下，改成今（8）日起飛的印尼Garuda航空包機。對此，外交部今日表示，包機預計於晚間10時55分抵台，約有120名在印尼的台商僑民登記。。巴澤航空7月20日臨時通知因班機調度不及，取消原規劃7月28日起飛的包機，但印尼疫情持續延燒，當地台商僑民期盼儘速返國，外交部及駐印尼代表處洽詢國內外其他航空公司，並在印尼台商總會與印尼熱心的台商已協調安排下，改成8月8日印尼Garuda航空的包機，開放旅居印尼有返國需求的台商僑民登記搭乘。對此，外交部今日表示，包機預計於台灣時間8日下午5時20分自雅加達起飛，同日晚間10時55分抵台，據了解約有120名在印尼的台商僑民登記搭機。為防堵Delta變種病毒，中央流行疫情指揮中心6月底將印尼納入「重點高風險國家」，入境者須受嚴格檢疫規範。不過據《中央社》引述我國駐印尼代表處領務組長柯孝宗，表示為配合防疫，代表處之前已將旅客名單提供外交部、移民署及衛福部，方便機場檢查證件作業及事先安排集中檢疫所，避免在機場群聚。|https://www.setn.com/News.aspx?NewsID=979279&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_19|救災英雄無懼風雨 賴：像父親的守護|政治|今（8）日是父親節，因應熱帶性低氣壓及西南氣流所帶來的豪雨侵襲全台，不少救災人員仍堅守岡位，無法和家人團聚。對此，副總統賴清德盛讚，他們就像父親的守護，讓人安心更令人心懷感激，「想對所有的爸爸們說聲：謝謝，辛苦了！期盼雨過天晴、一切平安！」 賴清德指出，救災人員守護國人，就像父親讓人安心、更令人心懷感激。賴清德稍早在臉書寫道，「今天是父親節，仍有許多朋友仍堅守在崗位上。這兩天，在大雨之中，有些救災、防疫、醫療人員們，已身為人父，但因為職責所在，無法和家人團聚，讓他們穿戴起裝備，在風雨中穿梭，維護安全、守護國人」。賴清德表示，「這種不分日夜、無懼風雨的堅定與執著，就像父親的守護，讓人安心更令人心懷感激。想對所有的爸爸們說聲：謝謝，辛苦了！期盼雨過天晴、一切平安！」 蔡英文感謝所有犧牲假期、全力執行防救災工作的人員。此外，總統蔡英文今日一早就前往中央災害應變中心視察，除瞭解目前災情及各相關單位應變情形，也做出裁示請各單位全力執行，並肯定所有工作同仁堅守崗位，執行各項防災工作。蔡英文表示，根據氣象預報，目前雨勢雖然稍微緩和，但我們依然不能掉以輕心。請住在沿海低窪地區和山區的朋友，都要特別小心安全。蔡英文也強調，今天是父親節，再次謝謝所有犧牲假期、全力執行防救災工作的人員。不論是在進駐應變中心，或是冒著雨勢在各地救災、搶通路段、抽水排水、搶修水電的同仁，以及國軍和警消弟兄姊妹，大家都辛苦了。 |https://www.setn.com/News.aspx?NewsID=979246&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_20|暴雨農損1.8億 小英視察災變中心|政治|熱帶性低氣壓及西南氣流所帶來的豪雨侵襲全台，總統蔡英文今（8）日一早前往中央災害應變中心視察，並指出這次豪大雨已經造成多個縣市農損嚴重，損失已超過1.8億，農委會明天將公布雲林以南各縣市符合天然災害現金救助標準，後續的救助金發放也務必把握從優、從速、從簡原則。 蔡英文指示，救助金發放務必把握從優、從速、從簡原則。蔡英文抵達後，首先聽取由國家災害防救科技中心所做情資研判報告、經濟部水災應變綜整報告及農委會農林漁牧應變報告。蔡英文致詞時表示，稍早聽到各單位的簡報，可以注意到這次雖然不是典型的颱風，但這樣的熱帶性低氣壓外圍環流，再加上西南氣流，已經對各地帶來一定的災情。今天的雨勢規模雖會減緩，但她有幾點提醒。蔡英文指出，第一，在交通運輸的部分，昨天高鐵苗栗至臺中路段，因為大雨造成邊坡土石滑動，影響通行，經過搶救，在今天清晨，高鐵已經恢復單線雙向通行，也請交通部持續努力，盡快恢復雙線通行，但要注意施工人員安全問題。蔡英文也特別提醒，豪大雨及地震過後，山坡地仍不穩定，請交通部持續掌握臺鐵、高鐵、公路等沿線邊坡的安全監測，都要提早因應，必要時進行預警性封閉。如果有道路、橋梁不通，鐵路、海運延誤或停駛的訊息，也要利用各種管道提早讓民眾了解，並盡速恢復。 蔡英文提醒，豪大雨及地震過後，山坡地仍不穩定，請交通部持續掌握。在農損的部分，蔡英文表示，這次豪大雨已經造成多個縣市農損嚴重，損失已超過1.8億。剛剛農委會也已經報告，明天就會公布雲林以南各縣市符合天然災害現金救助標準，後續的救助金發放也務必把握從優、從速、從簡原則。另外，也請農委會及經濟部掌握民生物資相關準備，同時防範蔬果價格波動，調配農產供銷，穩定民生物價。蔡英文說，在防救災與穩定民生用水的部分，目前仍有零星低窪地區有積淹水的情況，請經濟部和地方政府水利單位保持密切連繫，全力支援災害搶救，加速機具調度跟抽排水工作。另外，很多水庫正進行調節性放流，請經濟部加強督導、落實預警，持續提醒下游民眾提高警覺。同時，因為降雨很多，水源濁度提高，請預先準備，努力維持民生供水正常穩定。蔡英文也提到，除了淹水，也要特別注意土石流。在發布土石流警戒地區的撤離、收容和安置方面，都在進行當中，也請內政部及各縣市政府合作，收容場所務必依防疫指引，來安排民眾的收容安置。災後也提供民眾返家的協助。▼ 蔡英文強調，中央地方各級政府通力合作，才能面對新的全球性氣候挑戰。蔡英文強調，面對氣候變遷的全球性影響，世界各國都已頻繁發生極端降雨淹水事件。這次的熱帶性低壓造成災害，也提醒我們必須持續正視問題。她要請行政院以跨部會的能量，從籌措資源、研擬方案到貫徹執行，都需要中央地方各級政府通力合作，才能面對新的全球性氣候挑戰。另外，我們這幾年來對治水的努力，在這次災害當中，對降低災害的成效，也要對外界做出適當說明。最後，蔡英文表示，今天是父親節，她要特別感謝所有工作同仁，在這個時候堅守崗位，全力執行各項防災工作。不論是在指揮中心或是冒著雨勢在救災、搶通路段、抽水排水、搶修水電的同仁，都請一定要注意自身安全。非常感謝大家齊心努力，一起來確保民眾生命財產安全，守護家園。「謝謝大家，也祝大家父親節快樂」。包含指揮官經濟部長王美花、內政部長徐國勇、衛福部長陳時中、原民會主委夷將‧拔路兒Icyang‧Parod、教育部長潘文忠、環保署長張子敬、副指揮官內政部次長花敬群及農委會副主委陳添壽等也在座。 |https://www.setn.com/News.aspx?NewsID=979270&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_21|父親節 蔣萬安曬二寶推「奶爸奧運」|政治| ，面對今（8）日是父親節、也是東京奧運閉幕式的日子，他也在臉書推出「2021奶爸奧運，換我上場」影片，呈現他熟練地換尿布、餵奶、哄睡覺等「奶爸鐵人三項」，同時表示，今天就讓我們為所有的金牌老爸們喝采，祝爸爸們父親節快樂。「2021奶爸奧運，換我上場」影片。蔣萬安在臉書發文指出，今年的父親節很特別，他懷中抱著愛笑的二寶，更是再度捲起袖子當起「全能奶爸」，無論是換尿布、餵奶，還是哄睡覺，隔了這麼多年，動作略顯生疏但已漸入佳境。曬baby也是不能遺漏的技能之一。蔣萬安並指出，今天是東京奧運的閉幕式。兩個禮拜以來，我們看著選手在賽場上努力拼搏，讓世界看見台灣；對爸爸們來說，每天也是站在人生的賽道上，為一家大小的幸福全力衝刺！有時只要看著孩子天真的笑容，再累也都值得。他提及，面對疫情挑戰，在外打拚也變得更不容易，今天就讓我們為所有的金牌老爸們喝采，祝爸爸們父親節快樂。|https://www.setn.com/News.aspx?NewsID=979266&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_22|兒子一句「父親節快樂」讓黃珊珊感嘆|政治|北市副市長黃珊珊今日一早在臉書祝大家父親節快樂，她除了提及自己的父親以外，也透露成為單親媽媽後，兒子有次跟她說父親節快樂，還說「父親節應該是我的節日，突然覺得兒子特別懂事，哈哈！」，兒子有次跟她說父親節快樂。黃珊珊今日在臉書祝大家父親節快樂，並說自己當警察的父親，因為工作時間長，很多人都錯過小孩的成長，加上家裡兄姐都比她大十幾歲，總覺得從小有四、五個爸爸管，每個都可以管她，常覺得自己有四五個爸爸管，所以常常叛逆不想被人管。不過等到自己當了母親後，才知道爸爸媽媽有多難當，黃珊珊透露，成為單親媽媽以後，有一次兒子跟她說「父親節快樂」，他知道母兼父職的單親媽媽更辛苦，要扛家計還要照顧孩子，雖然他還是很介意別人的眼光，也會偶而難過，但是他說父親節應該是我的節日，兒子的一句話讓黃珊珊很是欣慰「突然覺得他特別懂事，哈哈！」最後黃珊珊提到，現在她已經沒有機會直接面對爸爸說話，只能每年到廟裡為父親燒庫錢、到五指山軍人公墓去跟父親聊聊天，每一位爸爸都很愛孩子，但很難像母親一樣完整表達對孩子的愛，其實應該是孩子要及時表達對父母親的愛，「爸爸在天上，也會一樣眷顧我們一家人，祝大家父親節快樂！」|https://www.setn.com/News.aspx?NewsID=979268&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_23|追憶父親 陳水扁曝這項遺憾|政治|今（8）日是父親節，前總統陳水扁也在臉書發文憶父親。他表示，扁爸勞碌一生，終其一甲子的人生，看到阿扁因蓬萊島案入獄，卻等不及看到他選上立委、市長、總統就病逝。。陳水扁今日在臉書PO出一張1979年的老照片。他提及，當時陳致中不到1歲，曾送回西庄老家給阿公阿嬤帶。照片中，扁爸背著陳致中，剛好扁妹帶著一對兒女回娘家，留下阿公真辛苦的畫面。陳水扁指出，扁爸勞碌一生，耕種1分7厘地的佃農，寅吃卯糧，只能做地主的長工養家餬口，終其一甲子的人生，看到阿扁因蓬萊島案入獄，等不及阿扁選上立委、市長、總統，就積勞成疾病逝。陳水扁並出，今年父親節，適逢年初扁媽的離世，扁爸生前形影彷如昨日。他並恭祝偉大的爸爸們，父親佳節快樂。|https://www.setn.com/News.aspx?NewsID=979238&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_24|新／虎林攤商確診 家人PCR結果曝|政治|北市府昨（7）日公布案15874足跡，根據疫調顯示，案15874在8月6日確診，初判可能感染源尚待釐清，個案應為虎林市場賣雞肉的攤商，其工作場域已進行清消，8月7日到8月9日封攤3天；個案曾到過的城隍廟已進行清消，8月7日停止對外開放1天。而北市府今日進一步說明，案15874匡列家人8人PCR均為陰性，攤商原造冊18人，增加6人，現造冊24人，目前已採檢9位陰性，其餘續安排追蹤。據北市衛生局疫調，案15874在8月3、4、5日的早上6點到11點，8月6日的早上6點到7點，足跡停留在信義區的虎林市場，研判應為市場攤商。另外，該案也在8月4日上午11點30分到40分時，短暫到訪台北府城隍廟。副市長黃珊珊昨日指出，案15874其實已在7月份打完疫苗，並在上個月1日、2日、8日、14日、21日都在新北家禽市場批貨，也做了5次PCR檢測，之前檢測出來都沒狀況。8月5日按原例每周都做篩檢因而測出陽性，CT值為32。北市府今日進一步說明，案15874匡列家人8人PCR均為陰性，攤商原造冊18人，增加6人，現造冊24人，目前已採檢9位陰性，其餘續安排追蹤。|https://www.setn.com/News.aspx?NewsID=979243&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_25|馬祖芹壁村遭沖毀 國軍緊急出動救災|政治|受盧碧颱風減弱的熱帶性低氣壓影響，馬祖出現強降雨，各地土石坍方、淹水災情不斷，其中北竿芹壁村不少民宅、車輛遭沖毀，是歷年最嚴重災情。對此，陸軍馬祖防衛指揮部配合地方政府災防應變中心，完成一級開設及連絡官派遣，並統一調度兵力協助救災。▼ 馬防部調度兵力協助救災，盼民眾早日恢復家園及正常生活。此次熱帶低壓（原盧碧颱風），帶來的日雨量已打破歷史紀錄，自8月7日凌晨12時，到7日上午8時，共累積166.5mm雨量，而過去最嚴重災情，為2004年的155mm降雨量。馬防部表示，7日上午首先編組救災兵力916員，並完成海龍艇3艘、發電機43臺、抽水機19臺及中型戰術輪車等機具整備，期隨時支援救災任務。因應馬祖各地區陸續傳出災情，馬防部下午先期派遣兵力50員，徒步前往北竿鄉塘岐村、芹壁村等2處，投入道路清淤、環境清理等災後復原工作，秉持「苦民所苦、急民所需」精神，協力地方政府，讓民眾早日恢復家園及正常生活。 李問指出，有民眾質疑芹壁村是否過度開發、忽略水土保持，或未確實興建擋土牆。此外，民進黨連江縣黨部主委李問指出，馬祖最嚴重的災情在北竿鄉芹壁村，出現重大土石坍方災情。相信馬祖鄉親看到芹壁村中山國中旁的停車場崩落，都感到震驚與心痛。同時，也必須關注中山國中的安全性問題。教師辦公室已經出現地基外露、甚至「騰空」的情形。李問也透露，風災過後，也有許多朋友質疑，北竿芹壁是否有過度開發、忽略水土保持，或未確實興建擋土牆。另外，對於因為風災財務受損的民眾（例如停車場滾下山的車輛），財物是否能進行賠償，也會是民眾所關心的問題。 |https://www.setn.com/News.aspx?NewsID=979237&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_26|法國逾23萬人抗議「健康通行證」|政治|國際中心／綜合報導國際COVID-19疫情仍持續延燒，雖然歐美各國陸續施打疫苗，但仍抵不住來勢洶洶Delta病毒。法國日前針對已完全接種疫苗、篩檢陰性及COVID-19康復者發行健康通行證，政策即將在9日生效。不過法國民眾不滿進入咖啡廳或搭乘市際列車等須持健康通行證，逾23萬人連續第4個週末在法國各地上街抗議，這也是迄今最大規模的反健康通行證示威抗議。，政策即將在9日生效。（圖／翻攝自Scott Morrison臉書）據《法新社》報導，法國總統馬克宏（Emmanuel Macron）大力推動的這項措施，強制規定必須完整接種COVID-19疫苗、檢驗陰性或最近染疫康復，才能從事眾多日常活動。面臨明年爭取連任壓力的馬克宏，希望藉由鼓勵全民接種疫苗，從而擊敗COVID-19病毒以及快速擴散的Delta病毒。該項政策即將在9日施行，進入咖啡廳及餐廳，搭乘特定大眾運輸工具，包括高鐵和國內航班及在特定情況下進入醫院都需要健康通行證，電影院及音樂廳等娛樂場所也適用此規定。抗議者7日下午在巴黎示威活動，警方全身鎮暴裝備嚴陣以待。巴黎預計還會再舉辦3場集會，另外還有數10場街頭抗議活動會在其他城市舉行。大部分示威抗議都是和平進行，不過法國內政部表示，全國各地仍有35人被捕，維安部隊有7人受輕傷。此外，法國各地約23萬7000人在上街抗議，包括巴黎有1萬7000人，超越上週末的20萬4000人，正值暑假高峰期間抗議人數多得不尋常。雖然據民意調查結果顯示，大部分法國人支持健康通行證，但反對者認為這項規定侵犯了公民自由，而法國是高度尊重個人自由的國家，這其中也隱含強制接種疫苗的要求。而在地中海沿岸的法國東南部普羅旺斯-阿爾卑斯-蔚藍海岸大區（Provence-Alpes-Côte d'Azur），包括土倫 (Toulon）、尼斯（Nice）和馬賽（Marseille）等城市，至少3萬7000人走上街頭，高呼「健康通行證意味自由死亡」等口號。|https://www.setn.com/News.aspx?NewsID=979236&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
6_20210808_27|全紅嬋跳水奪金爆紅 她嘆這事揭現實|政治|中國14歲少女全紅嬋，在8/5以破世界紀錄高分，拿下本屆東京奧運女子跳水10公尺跳台項目金牌。她奪金牌後，引起廣大關注。財經網美胡采蘋感嘆，像全虹嬋這樣的孩子並不罕見，「我在北京認識太多這樣出身的人了，都是掙扎著生活才有一席之地，一人背著一大家子」。。她的貧窮、苦練與率真，賺人熱淚，也令中共黨國的主旋律相形尷尬。全紅嬋在賽後接受採訪時，其實沒有感謝國家與教練，而是率真地說想賺錢回家給媽媽治病「我媽媽生病了，可是我不知道那個字怎麼讀，不知道她得的什麼病，然後就很想賺錢，回去給她治病，得賺很多錢，然後治好她……」。率真的發言引起關注。中國各大媒體盛大報導全紅嬋奪金的喜訊，除主流媒體外，在微博、騰訊等平台近乎「洗版」，有大批網紅衝到她的老家直播、合照、送禮等，原本的善意也因為人潮過多、亂象叢生。全紅嬋的家門前猶如聖地一般，除鮮少見面的遠親外，甚至連有沒有親戚關係都無法確定的人也跑來「認親」，讓全紅嬋母親不禁坦言「自從嫁過來之後，從來不知道家裡有這麼多親戚啊，還有拿著醫療箱跑來。」胡采蘋則在臉書「Emmy追劇時間」發文敢嘆，像全紅嬋這樣的孩子並不罕見，「我在北京認識太多這樣出身的人了，都是掙扎著生活才有一席之地，一人背著一大家子」。全紅嬋都還是廣東人，廣東是中國前幾名富省，福利、醫療、資源都是全國最佳，那就不要說北方省份的孩子，窮的更多，那還有西北的、大山裡的，就是北京郊區也有一大堆這種家庭。胡采蘋說，所以她從來不會被GDP迷惑，「我認識的人裡面太多這種孩子了，說出來都是一把鼻涕一把淚。人還是要珍惜自己的幸福日子才好」。 |https://www.setn.com/News.aspx?NewsID=979234&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews|2021-08-08|
